Property_ID,Listing price,Data Source,Locality,Property_Type,Built_up_area_sqfeet,Total_area_sqft,BHK,Age_of_Property,Facing_direction,Nearby_Schools,Nearby_Hospitals,Nearby_Markets,Crime_Rate_Area,Road_Connectivity,Future_Projects,Registry_Rate_per_sqft,Market_Rate_per_sqft,Last_Registry_Year,Owner_Type,Latitude,Longitude,Remarks,Listing_price,Data_Source
PV0605,,,Rau,Apartment,810,810,2,0-5 years,East,Yes,Yes,No,Medium,Good,Yes,1832.0,1838,2024,Owner,22.651462,75.810396,,1834513.0,SYN
PV0606,,,AB Road,Independent House,1359,1359,2,10-20 years,East,No,Yes,Yes,Medium,Good,No,3161.0,4220,2008,Dealer,22.723307,75.915355,,5824292.0,SYN
PV0607,,,Rau,Independent House,1712,1712,3,10-20 years,South,Yes,Yes,No,Low,Good,Yes,1749.0,2000,2009,Owner,22.651446,75.807606,,3427154.0,SYN
PV0608,,,Annapurna,Independent House,1923,1923,3,10-20 years,North-West,No,No,No,High,Poor,Yes,2360.0,2718,2007,Owner,22.687994,75.866905,,5527877.0,SYN
PV0609,,,Rau,Apartment,944,944,2,5-10 years,South-East,No,Yes,No,High,Good,No,1797.0,1836,2016,Dealer,22.647792,75.812808,,1950256.0,SYN
PV0610,,,Annapurna,Plot,1344,1344,0,20+ years,East,No,No,Yes,Medium,Good,Yes,2256.0,2684,2002,Owner,22.687876,75.864551,,2560241.0,SYN
PV0611,,,Rajendra Nagar,Villa,1718,1718,2,10-20 years,East,No,No,Yes,Low,Average,No,2630.0,3202,2007,Owner,22.707757,75.865672,,6015641.0,SYN
PV0612,,,Bicholi Hapsi,Independent House,1409,1409,2,0-5 years,East,No,No,Yes,High,Average,No,2156.0,2238,2022,Owner,22.786609,75.938806,,3517759.0,SYN
PV0613,,,Pipliyahana,Apartment,822,822,2,0-5 years,East,Yes,Yes,Yes,High,Poor,No,2538.0,2964,2024,Dealer,22.700352,75.921797,,2723845.0,SYN
PV0614,,,Aerodrome Road,Apartment,1548,1548,3,20+ years,North,Yes,No,Yes,Low,Excellent,No,2794.0,3578,1994,Dealer,22.719004,75.802606,,4686851.0,SYN
PV0615,,,Silicon City,Apartment,632,632,1,20+ years,North,No,Yes,Yes,Low,Good,No,2241.0,2750,1991,Dealer,22.737998,75.878831,,1394744.0,SYN
PV0616,,,Niranjanpur,Builder Floor,711,711,1,20+ years,North,No,Yes,Yes,Low,Good,No,2573.0,2953,2000,Owner,22.760414,75.911949,,1695511.0,SYN
PV0617,,,MR 10,Apartment,1435,1435,3,0-5 years,North,Yes,No,Yes,High,Good,No,2624.0,2886,2023,Owner,22.771993,75.90068,,4679018.0,SYN
PV0618,,,Palasia,Independent House,762,762,1,10-20 years,West,Yes,No,Yes,Low,Good,Yes,3425.0,4831,2009,Owner,22.726437,75.882899,,3601362.0,SYN
PV0619,,,Aerodrome Road,Villa,1698,1698,2,0-5 years,East,No,No,Yes,Medium,Excellent,No,2868.0,3623,2022,Dealer,22.718362,75.797999,,8276159.0,SYN
PV0620,,,LIG Colony,Builder Floor,1102,1102,2,20+ years,West,No,No,Yes,Medium,Good,Yes,2221.0,2513,2003,Dealer,22.729611,75.849482,,2387012.0,SYN
PV0621,,,Annapurna,Apartment,1320,1320,3,0-5 years,East,No,Yes,Yes,High,Average,Yes,2362.0,2388,2022,Dealer,22.68413,75.861417,,3589706.0,SYN
PV0622,,,Bhawarkuan,Apartment,964,964,2,10-20 years,North,Yes,Yes,Yes,Low,Average,Yes,2474.0,3345,2007,Dealer,22.698931,75.839111,,3543693.0,SYN
PV0623,,,Aerodrome Road,Independent House,1383,1383,2,0-5 years,North-West,No,Yes,Yes,Medium,Excellent,No,2722.0,3433,2021,Owner,22.719388,75.797961,,5620189.0,SYN
PV0624,,,Bicholi Mardana,Independent House,1432,1432,2,5-10 years,South,Yes,Yes,No,Low,Poor,Yes,2188.0,2560,2017,Owner,22.781281,75.927553,,4011841.0,SYN
PV0625,,,Super Corridor,Apartment,1616,1616,3,5-10 years,South,No,No,Yes,High,Good,No,2409.0,2780,2016,Dealer,22.785461,75.898681,,4676560.0,SYN
PV0626,,,Mahalaxmi Nagar,Builder Floor,1333,1333,3,5-10 years,East,Yes,Yes,No,Medium,Good,No,2524.0,2780,2019,Dealer,22.712417,75.860359,,4111230.0,SYN
PV0627,,,Sudama Nagar,Builder Floor,572,572,1,10-20 years,North,Yes,No,Yes,High,Excellent,No,2154.0,2235,2010,Owner,22.687831,75.843114,,1293383.0,SYN
PV0628,,,Bhawarkuan,Apartment,2094,2094,4,0-5 years,North,Yes,Yes,Yes,High,Good,Yes,2448.0,3230,2021,Owner,22.693104,75.841637,,8683038.0,SYN
PV0629,,,Aerodrome Road,Apartment,1278,1278,3,5-10 years,West,Yes,Yes,Yes,Low,Good,No,2819.0,3709,2019,Dealer,22.723243,75.800953,,5084245.0,SYN
PV0630,,,Bicholi Mardana,Apartment,501,501,1,5-10 years,East,No,No,Yes,Medium,Excellent,No,2184.0,2426,2018,Dealer,22.780032,75.928299,,1324679.0,SYN
PV0631,,,Nipania,Apartment,2270,2270,4,0-5 years,North,Yes,No,Yes,Medium,Good,Yes,2704.0,3049,2022,Owner,22.754542,75.921011,,8419847.0,SYN
PV0632,,,Rajendra Nagar,Apartment,944,944,2,5-10 years,South-West,Yes,Yes,Yes,Low,Good,No,2646.0,2887,2019,Owner,22.706638,75.867452,,3151666.0,SYN
PV0633,,,Rajendra Nagar,Apartment,1230,1230,3,0-5 years,East,Yes,No,Yes,Low,Excellent,No,2670.0,2895,2021,Dealer,22.707291,75.866588,,4184022.0,SYN
PV0634,,,Aerodrome Road,Apartment,846,846,2,5-10 years,South-East,No,Yes,Yes,Medium,Good,No,2880.0,3382,2018,Owner,22.722764,75.800178,,3084176.0,SYN
PV0635,,,Limbodi,Apartment,1066,1066,2,10-20 years,North,No,Yes,Yes,Medium,Good,No,1849.0,2100,2008,Owner,22.820694,75.909691,,2304609.0,SYN
PV0636,,,Kanadiya,Builder Floor,1330,1330,3,0-5 years,North,No,No,Yes,High,Average,Yes,1959.0,2240,2024,Dealer,22.804708,75.895976,,3291969.0,SYN
PV0637,,,MR 10,Apartment,946,946,2,0-5 years,East,No,No,Yes,High,Poor,Yes,2658.0,3122,2024,Owner,22.767323,75.904327,,3316473.0,SYN
PV0638,,,Bhawarkuan,Apartment,1397,1397,3,10-20 years,North,No,Yes,Yes,Medium,Good,No,2544.0,3282,2007,Dealer,22.691868,75.842307,,4216535.0,SYN
PV0639,,,Pipliyahana,Independent House,1648,1648,3,0-5 years,West,No,Yes,Yes,High,Good,Yes,2537.0,2862,2024,Owner,22.695204,75.921684,,5690676.0,SYN
PV0640,,,Bicholi Mardana,Independent House,806,806,1,20+ years,East,No,No,Yes,Low,Average,Yes,2146.0,2232,1993,Dealer,22.776857,75.927069,,1609985.0,SYN
PV0641,,,Silicon City,Apartment,638,638,1,5-10 years,West,No,Yes,Yes,Medium,Excellent,Yes,2362.0,2611,2016,Dealer,22.742441,75.882699,,1754834.0,SYN
PV0642,,,Limbodi,Independent House,1145,1145,2,10-20 years,West,No,No,Yes,Medium,Average,No,1903.0,2096,2006,Owner,22.822791,75.912421,,2106254.0,SYN
PV0643,,,Rau,Independent House,846,846,1,10-20 years,West,No,Yes,Yes,Medium,Good,Yes,1828.0,1953,2009,Dealer,22.648113,75.807944,,1484329.0,SYN
PV0644,,,Annapurna,Apartment,1001,1001,2,5-10 years,South-West,No,No,No,Medium,Excellent,No,2355.0,2589,2015,Owner,22.682137,75.86198,,2676367.0,SYN
PV0645,,,LIG Colony,Apartment,1030,1030,2,20+ years,East,No,No,No,Medium,Average,Yes,2209.0,2207,2001,Dealer,22.729706,75.849553,,1975225.0,SYN
PV0646,,,Kanadiya,Apartment,2230,2230,4,0-5 years,East,No,No,No,Low,Poor,Yes,1978.0,2026,2022,Dealer,22.804395,75.895588,,5054463.0,SYN
PV0647,,,Banganga,Apartment,714,714,1,0-5 years,South,No,Yes,No,Medium,Good,No,2123.0,2403,2022,Dealer,22.71027,75.829831,,1939526.0,SYN
PV0648,,,Pardesipura,Independent House,2448,2448,4,0-5 years,East,No,No,Yes,Low,Poor,No,2315.0,2651,2023,Owner,22.762084,75.876052,,8007211.0,SYN
PV0649,,,Tilak Nagar,Apartment,1389,1389,3,10-20 years,North-East,Yes,Yes,Yes,Low,Good,No,2461.0,2848,2007,Dealer,22.72202,75.86746,,4088719.0,SYN
PV0650,,,Scheme 54,Apartment,969,969,2,5-10 years,West,Yes,Yes,Yes,Low,Poor,No,2957.0,3772,2017,Owner,22.727316,75.868884,,3837113.0,SYN
PV0651,,,Aerodrome Road,Villa,2068,2068,3,0-5 years,North,Yes,No,Yes,Medium,Good,No,2729.0,3238,2021,Owner,22.722928,75.800292,,9643770.0,SYN
PV0652,,,Palasia,Independent House,1917,1917,3,0-5 years,North-West,Yes,Yes,Yes,Low,Good,Yes,3478.0,5037,2020,Owner,22.725078,75.881576,,12931073.0,SYN
PV0653,,,Pipliyahana,Independent House,1269,1269,2,0-5 years,West,Yes,No,No,Low,Poor,No,2472.0,3081,2020,Dealer,22.699322,75.922782,,4600165.0,SYN
PV0654,,,Vijay Nagar,Apartment,872,872,2,0-5 years,North,Yes,No,Yes,Medium,Average,No,3181.0,4291,2024,Dealer,22.746107,75.904807,,4045592.0,SYN
PV0655,,,Pardesipura,Apartment,1531,1531,3,5-10 years,North-East,Yes,Yes,Yes,Low,Good,No,2291.0,2480,2015,Owner,22.764935,75.872306,,4427386.0,SYN
PV0656,,,AB Road,Villa,2272,2272,3,10-20 years,East,Yes,Yes,Yes,Low,Good,No,3073.0,4474,2013,Dealer,22.724358,75.913756,,11165043.0,SYN
PV0657,,,Kanadiya,Apartment,1450,1450,3,5-10 years,North-East,No,Yes,No,Medium,Average,No,2010.0,2016,2018,Dealer,22.802655,75.893988,,3488853.0,SYN
PV0658,,,LIG Colony,Independent House,1134,1134,2,0-5 years,East,No,Yes,No,Low,Good,No,2237.0,2388,2021,Dealer,22.733286,75.852946,,3360410.0,SYN
PV0659,,,Banganga,Independent House,829,829,1,5-10 years,South,No,No,Yes,High,Poor,Yes,2154.0,2371,2016,Owner,22.709316,75.827393,,2276285.0,SYN
PV0660,,,Limbodi,Plot,1192,1192,0,0-5 years,South,No,No,No,Medium,Good,No,1908.0,2055,2023,Owner,22.819205,75.912122,,2163786.0,SYN
PV0661,,,Scheme 54,Apartment,1331,1331,3,0-5 years,North-East,No,Yes,Yes,Medium,Excellent,No,2900.0,3956,2021,Owner,22.730947,75.867334,,5878180.0,SYN
PV0662,,,Pardesipura,Builder Floor,904,904,2,20+ years,North,Yes,No,Yes,Low,Poor,No,2338.0,2488,1995,Owner,22.767211,75.87281,,1915701.0,SYN
PV0663,,,Aerodrome Road,Villa,1514,1514,2,20+ years,West,Yes,Yes,Yes,Low,Poor,No,2750.0,3599,1994,Owner,22.722759,75.804073,,4986961.0,SYN
PV0664,,,Tilak Nagar,Builder Floor,542,542,1,10-20 years,North,No,Yes,Yes,Low,Good,No,2440.0,2777,2012,Dealer,22.719681,75.865227,,1465694.0,SYN
PV0665,,,Niranjanpur,Builder Floor,627,627,1,5-10 years,South,No,No,No,Medium,Good,Yes,2656.0,2944,2017,Dealer,22.756523,75.915044,,1887983.0,SYN
PV0666,,,Pardesipura,Apartment,919,919,2,10-20 years,North-West,Yes,Yes,Yes,Medium,Poor,Yes,2263.0,2496,2014,Dealer,22.767214,75.876388,,2286395.0,SYN
PV0667,,,Sudama Nagar,Independent House,1233,1233,2,5-10 years,North,No,No,No,High,Average,No,2193.0,2484,2017,Dealer,22.69154,75.83655,,3284064.0,SYN
PV0668,,,AB Road,Apartment,1182,1182,2,10-20 years,East,Yes,Yes,Yes,Medium,Excellent,Yes,3177.0,4363,2014,Owner,22.721074,75.911708,,5249217.0,SYN
PV0669,,,Rajendra Nagar,Apartment,1735,1735,3,0-5 years,East,No,No,Yes,High,Good,No,2673.0,3212,2022,Dealer,22.706199,75.862283,,6144089.0,SYN
PV0670,,,Rajendra Nagar,Independent House,2066,2066,3,10-20 years,North,Yes,No,No,High,Good,Yes,2594.0,2993,2014,Dealer,22.701915,75.862781,,6831472.0,SYN
PV0671,,,LIG Colony,Apartment,949,949,2,0-5 years,North-East,Yes,No,No,Medium,Poor,No,2263.0,2287,2023,Owner,22.729647,75.848753,,2686213.0,SYN
PV0672,,,AB Road,Apartment,919,919,2,5-10 years,North,Yes,Yes,Yes,Medium,Excellent,No,3057.0,4138,2016,Dealer,22.721087,75.914194,,4167181.0,SYN
PV0673,,,Vijay Nagar,Villa,1591,1591,2,10-20 years,East,Yes,No,Yes,Low,Excellent,Yes,3185.0,4760,2012,Dealer,22.743608,75.902384,,8134081.0,SYN
PV0674,,,Kanadiya,Plot,993,993,0,10-20 years,East,No,No,No,High,Average,Yes,2023.0,2365,2009,Dealer,22.803648,75.893045,,1814680.0,SYN
PV0675,,,Sudama Nagar,Apartment,1057,1057,2,0-5 years,South,No,No,No,High,Poor,No,2173.0,2427,2022,Dealer,22.693205,75.838744,,2865310.0,SYN
PV0676,,,Annapurna,Plot,1077,1077,0,5-10 years,East,No,No,No,High,Poor,Yes,2274.0,2628,2015,Dealer,22.682659,75.86684,,2288784.0,SYN
PV0677,,,Pardesipura,Independent House,1228,1228,2,0-5 years,West,Yes,No,No,High,Good,No,2328.0,2439,2021,Owner,22.763425,75.871153,,3489079.0,SYN
PV0678,,,Scheme 54,Apartment,1460,1460,3,5-10 years,South,Yes,Yes,Yes,Medium,Good,No,2873.0,3695,2015,Dealer,22.732718,75.872866,,5637367.0,SYN
PV0679,,,Tilak Nagar,Builder Floor,850,850,2,0-5 years,North,Yes,Yes,No,High,Poor,Yes,2364.0,2639,2021,Dealer,22.716786,75.866187,,2562742.0,SYN
PV0680,,,Rajendra Nagar,Independent House,1457,1457,2,20+ years,East,No,No,Yes,Medium,Average,No,2644.0,3315,2002,Dealer,22.702024,75.867795,,4261324.0,SYN
PV0681,,,MR 10,Apartment,1610,1610,3,20+ years,East,Yes,Yes,Yes,Low,Good,No,2574.0,2823,1993,Owner,22.770439,75.903786,,3662907.0,SYN
PV0682,,,Vijay Nagar,Apartment,2450,2450,4,0-5 years,North-East,Yes,No,Yes,Low,Excellent,No,3269.0,4927,2023,Owner,22.747495,75.898497,,15576522.0,SYN
PV0683,,,Vijay Nagar,Apartment,921,921,2,10-20 years,West,Yes,Yes,Yes,Low,Good,No,3269.0,4242,2012,Dealer,22.745955,75.903344,,3655849.0,SYN
PV0684,,,AB Road,Builder Floor,1229,1229,3,0-5 years,North,Yes,Yes,Yes,Medium,Average,No,3118.0,4418,2024,Owner,22.721272,75.909736,,6578827.0,SYN
PV0685,,,Palasia,Villa,1625,1625,2,5-10 years,North,Yes,Yes,Yes,Low,Excellent,No,3473.0,4822,2015,Dealer,22.726613,75.882257,,9874566.0,SYN
PV0686,,,Vijay Nagar,Independent House,1205,1205,2,5-10 years,South-East,Yes,No,Yes,Medium,Excellent,No,3237.0,4233,2015,Dealer,22.742092,75.902236,,5692947.0,SYN
PV0687,,,Sudama Nagar,Builder Floor,896,896,2,5-10 years,West,No,No,No,High,Poor,No,2259.0,2343,2019,Dealer,22.69038,75.841943,,1983386.0,SYN
PV0688,,,Aerodrome Road,Apartment,1377,1377,3,20+ years,South,Yes,Yes,Yes,Medium,Good,No,2871.0,3755,1990,Owner,22.723031,75.804681,,4186404.0,SYN
PV0689,,,MR 10,Apartment,1425,1425,3,20+ years,South,Yes,No,Yes,Medium,Good,Yes,2665.0,3272,2000,Dealer,22.772809,75.904294,,4198143.0,SYN
PV0690,,,Rajendra Nagar,Apartment,957,957,2,5-10 years,North,No,Yes,Yes,Medium,Good,No,2601.0,2881,2018,Owner,22.704045,75.865382,,3301000.0,SYN
PV0691,,,Nipania,Builder Floor,596,596,1,0-5 years,West,No,No,Yes,Medium,Average,No,2679.0,3503,2020,Owner,22.756175,75.920323,,2244055.0,SYN
PV0692,,,Mahalaxmi Nagar,Apartment,1526,1526,3,5-10 years,South-West,Yes,Yes,Yes,Low,Average,Yes,2549.0,2864,2019,Owner,22.711384,75.856322,,5176956.0,SYN
PV0693,,,Banganga,Independent House,1376,1376,2,0-5 years,North,No,No,Yes,Medium,Poor,No,2142.0,2384,2021,Owner,22.714219,75.826806,,3672322.0,SYN
PV0694,,,Rajendra Nagar,Apartment,1496,1496,3,20+ years,East,Yes,Yes,Yes,Low,Excellent,No,2556.0,2970,1990,Owner,22.701882,75.863372,,4132557.0,SYN
PV0695,,,Tilak Nagar,Independent House,1403,1403,2,10-20 years,North,Yes,No,Yes,Low,Good,No,2398.0,2566,2007,Dealer,22.720206,75.867601,,4042029.0,SYN
PV0696,,,MR 10,Apartment,1118,1118,2,5-10 years,North-East,No,No,No,Low,Average,Yes,2587.0,3201,2017,Dealer,22.772599,75.899022,,3502982.0,SYN
PV0697,,,Palasia,Apartment,1525,1525,3,0-5 years,South,Yes,Yes,Yes,Low,Excellent,No,3599.0,5559,2022,Owner,22.722465,75.88639,,9752399.0,SYN
PV0698,,,Scheme 54,Independent House,2265,2265,3,0-5 years,South-West,Yes,Yes,Yes,Medium,Good,No,2893.0,3544,2022,Owner,22.733425,75.872661,,8601744.0,SYN
PV0699,,,Niranjanpur,Apartment,1426,1426,3,20+ years,South-East,Yes,Yes,No,Medium,Poor,Yes,2547.0,3196,1996,Dealer,22.760794,75.913754,,3354587.0,SYN
PV0700,,,Kanadiya,Apartment,1086,1086,2,5-10 years,South-East,No,No,No,Medium,Good,Yes,2015.0,2128,2019,Owner,22.803458,75.891592,,2521172.0,SYN
PV0701,,,Palasia,Builder Floor,1012,1012,2,0-5 years,East,No,Yes,Yes,Low,Good,No,3395.0,5288,2021,Dealer,22.725697,75.880363,,5968845.0,SYN
PV0702,,,Bicholi Hapsi,Independent House,2506,2506,4,20+ years,North-East,Yes,No,Yes,High,Good,Yes,2124.0,2477,2001,Dealer,22.792514,75.941958,,5832882.0,SYN
PV0703,,,Pipliyahana,Apartment,866,866,2,0-5 years,North-East,No,No,Yes,High,Good,Yes,2490.0,2843,2024,Dealer,22.697239,75.918955,,2658607.0,SYN
PV0704,,,Scheme 54,Apartment,1458,1458,3,0-5 years,East,Yes,Yes,Yes,Low,Good,No,2931.0,3562,2024,Owner,22.731396,75.867516,,6261348.0,SYN
PV0705,,,Vijay Nagar,Villa,2117,2117,3,5-10 years,South,Yes,No,No,Low,Good,No,3226.0,4740,2019,Owner,22.741866,75.898939,,10682220.0,SYN
PV0706,,,Palasia,Builder Floor,633,633,1,5-10 years,North-East,Yes,Yes,Yes,Low,Poor,Yes,3560.0,5368,2018,Owner,22.725516,75.884419,,4147646.0,SYN
PV0707,,,Vijay Nagar,Builder Floor,1590,1590,3,0-5 years,South,Yes,No,Yes,Low,Good,No,3191.0,4521,2021,Dealer,22.74348,75.903986,,7883693.0,SYN
PV0708,,,MR 10,Independent House,1071,1071,2,0-5 years,North-East,No,Yes,Yes,Low,Good,Yes,2627.0,3193,2020,Owner,22.770547,75.905468,,4425415.0,SYN
PV0709,,,Rajendra Nagar,Apartment,590,590,1,0-5 years,North,No,Yes,Yes,Medium,Excellent,Yes,2578.0,2921,2022,Owner,22.703578,75.867674,,1966711.0,SYN
PV0710,,,AB Road,Apartment,1455,1455,3,5-10 years,East,Yes,Yes,Yes,Low,Excellent,No,3123.0,4133,2018,Dealer,22.721672,75.913861,,6399132.0,SYN
PV0711,,,AB Road,Apartment,1512,1512,3,10-20 years,West,Yes,Yes,Yes,Low,Average,No,3149.0,4027,2007,Owner,22.722516,75.915178,,5460496.0,SYN
PV0712,,,Vijay Nagar,Apartment,822,822,2,5-10 years,East,Yes,Yes,Yes,Low,Excellent,No,3254.0,4041,2017,Dealer,22.748744,75.898835,,3698936.0,SYN
PV0713,,,Super Corridor,Apartment,958,958,2,5-10 years,East,No,Yes,Yes,Medium,Good,No,2412.0,2733,2015,Dealer,22.790063,75.903671,,2894404.0,SYN
PV0714,,,Nipania,Builder Floor,800,800,2,20+ years,North-East,No,No,Yes,High,Good,No,2764.0,3169,2001,Dealer,22.757732,75.919683,,2164754.0,SYN
PV0715,,,Sudama Nagar,Apartment,1843,1843,4,0-5 years,North,No,No,No,High,Average,Yes,2143.0,2476,2021,Owner,22.69264,75.837631,,5588059.0,SYN
PV0716,,,Aerodrome Road,Builder Floor,2054,2054,4,5-10 years,South,Yes,No,Yes,Low,Good,No,2746.0,3564,2016,Dealer,22.717969,75.802104,,7789041.0,SYN
PV0717,,,Niranjanpur,Independent House,1252,1252,2,20+ years,North,Yes,No,Yes,Medium,Good,Yes,2673.0,3404,1990,Owner,22.758673,75.914009,,4012657.0,SYN
PV0718,,,Niranjanpur,Villa,3819,3819,4,5-10 years,South-East,No,No,Yes,Medium,Good,No,2590.0,3249,2017,Dealer,22.761413,75.915443,,14443914.0,SYN
PV0719,,,Silicon City,Independent House,670,670,1,20+ years,North,Yes,No,Yes,Medium,Average,Yes,2234.0,2443,1997,Dealer,22.7432,75.879541,,1657867.0,SYN
PV0720,,,Aerodrome Road,Villa,2642,2642,3,5-10 years,West,Yes,Yes,Yes,Low,Excellent,No,2878.0,3908,2018,Owner,22.720558,75.802358,,12963892.0,SYN
PV0721,,,AB Road,Villa,4044,4044,4,10-20 years,West,Yes,Yes,Yes,Low,Excellent,No,3116.0,4015,2011,Dealer,22.719631,75.914316,,19351012.0,SYN
PV0722,,,Palasia,Villa,2048,2048,3,0-5 years,North-East,Yes,Yes,No,Medium,Good,No,3491.0,5444,2022,Dealer,22.725009,75.880349,,15393831.0,SYN
PV0723,,,Pardesipura,Apartment,1580,1580,3,0-5 years,South,Yes,Yes,Yes,Medium,Poor,No,2266.0,2554,2024,Dealer,22.767425,75.874928,,4630263.0,SYN
PV0724,,,Rajendra Nagar,Apartment,1088,1088,2,10-20 years,North,Yes,No,Yes,Low,Average,No,2675.0,3020,2006,Owner,22.706415,75.86558,,3322934.0,SYN
PV0725,,,Sudama Nagar,Builder Floor,974,974,2,0-5 years,South,Yes,Yes,Yes,Medium,Average,No,2241.0,2415,2021,Owner,22.688231,75.837568,,2463099.0,SYN
PV0726,,,MR 10,Builder Floor,1001,1001,2,5-10 years,West,Yes,No,No,Low,Good,No,2523.0,2832,2018,Owner,22.767131,75.903715,,2754125.0,SYN
PV0727,,,Scheme 54,Villa,2651,2651,3,5-10 years,West,Yes,Yes,No,Medium,Good,No,2853.0,4213,2016,Owner,22.729886,75.870949,,14189956.0,SYN
PV0728,,,Pardesipura,Apartment,1103,1103,2,5-10 years,West,No,Yes,Yes,Medium,Excellent,No,2332.0,2690,2019,Dealer,22.7659,75.873198,,3232929.0,SYN
PV0729,,,Rajendra Nagar,Apartment,1038,1038,2,0-5 years,West,Yes,Yes,Yes,Low,Average,No,2529.0,3089,2024,Dealer,22.703619,75.862174,,3648397.0,SYN
PV0730,,,Vijay Nagar,Apartment,2333,2333,4,0-5 years,North,No,Yes,Yes,Low,Average,No,3206.0,4700,2023,Dealer,22.747774,75.902854,,13591520.0,SYN
PV0731,,,Bicholi Hapsi,Builder Floor,1161,1161,3,10-20 years,East,Yes,No,Yes,Medium,Good,No,2147.0,2248,2012,Owner,22.787252,75.938406,,2645398.0,SYN
PV0732,,,Pardesipura,Apartment,1029,1029,2,10-20 years,East,Yes,Yes,Yes,High,Excellent,Yes,2294.0,2619,2007,Owner,22.764608,75.8727,,3089953.0,SYN
PV0733,,,Scheme 54,Apartment,1492,1492,3,0-5 years,West,Yes,Yes,Yes,Medium,Average,No,2963.0,3515,2024,Dealer,22.73132,75.870951,,5690939.0,SYN
PV0734,,,AB Road,Villa,2454,2454,3,5-10 years,South-East,No,Yes,Yes,Low,Good,No,3118.0,3746,2019,Owner,22.718056,75.910521,,10781462.0,SYN
PV0735,,,Vijay Nagar,Independent House,1761,1761,3,0-5 years,South,Yes,Yes,Yes,Medium,Good,Yes,3269.0,4271,2021,Owner,22.74759,75.899822,,9010178.0,SYN
PV0736,,,Pipliyahana,Independent House,718,718,1,5-10 years,North-East,No,Yes,No,Low,Good,Yes,2553.0,2659,2018,Dealer,22.695417,75.917979,,2169824.0,SYN
PV0737,,,Mahalaxmi Nagar,Builder Floor,939,939,2,0-5 years,North-West,Yes,Yes,Yes,Medium,Excellent,No,2498.0,2768,2022,Owner,22.711494,75.858023,,2884818.0,SYN
PV0738,,,Niranjanpur,Builder Floor,1864,1864,4,0-5 years,North-East,Yes,No,No,High,Good,No,2532.0,3029,2022,Owner,22.761618,75.915117,,6200550.0,SYN
PV0739,,,Bhawarkuan,Apartment,1569,1569,3,0-5 years,West,No,No,Yes,Low,Good,No,2566.0,3150,2022,Dealer,22.692674,75.840232,,5306923.0,SYN
PV0740,,,Scheme 54,Apartment,1649,1649,3,0-5 years,East,Yes,Yes,No,Medium,Excellent,No,2986.0,4280,2023,Owner,22.727466,75.868647,,8563864.0,SYN
PV0741,,,Super Corridor,Apartment,1023,1023,2,10-20 years,South-West,Yes,Yes,Yes,High,Good,No,2371.0,2756,2006,Dealer,22.784511,75.904591,,2543097.0,SYN
PV0742,,,Pardesipura,Builder Floor,941,941,2,0-5 years,North-West,No,No,Yes,Medium,Good,No,2345.0,2628,2021,Dealer,22.765635,75.872204,,2829858.0,SYN
PV0743,,,Bhawarkuan,Independent House,2132,2132,3,10-20 years,North-West,No,Yes,Yes,High,Average,No,2542.0,3359,2005,Dealer,22.692556,75.841036,,7595669.0,SYN
PV0744,,,Aerodrome Road,Builder Floor,1650,1650,3,10-20 years,West,Yes,Yes,Yes,Low,Good,Yes,2720.0,3321,2009,Dealer,22.72317,75.803519,,4967568.0,SYN
PV0745,,,Vijay Nagar,Apartment,907,907,2,0-5 years,East,Yes,Yes,No,Medium,Good,No,3123.0,4894,2022,Dealer,22.745784,75.900359,,4909642.0,SYN
PV0746,,,Super Corridor,Builder Floor,975,975,2,10-20 years,South,Yes,Yes,Yes,Medium,Average,No,2369.0,2841,2008,Dealer,22.789751,75.898259,,2446601.0,SYN
PV0747,,,Annapurna,Apartment,979,979,2,5-10 years,North-East,No,Yes,Yes,High,Average,No,2335.0,2710,2015,Owner,22.688219,75.86061,,3136998.0,SYN
PV0748,,,Rajendra Nagar,Builder Floor,639,639,1,20+ years,South-East,Yes,No,Yes,Medium,Average,No,2547.0,3073,1991,Dealer,22.706001,75.866666,,1697562.0,SYN
PV0749,,,Aerodrome Road,Villa,4177,4177,4,5-10 years,West,Yes,No,Yes,Medium,Average,No,2832.0,3847,2015,Dealer,22.724969,75.803141,,18987328.0,SYN
PV0750,,,Palasia,Independent House,1949,1949,3,0-5 years,West,Yes,Yes,Yes,Low,Good,No,3524.0,4642,2023,Dealer,22.72083,75.884143,,11585997.0,SYN
PV0751,,,Silicon City,Independent House,859,859,1,20+ years,East,No,Yes,No,Medium,Average,Yes,2331.0,2637,1996,Owner,22.739859,75.881254,,1841324.0,SYN
PV0752,,,Kanadiya,Independent House,738,738,1,0-5 years,West,No,No,Yes,Low,Good,No,1984.0,2345,2020,Dealer,22.800602,75.891306,,1858013.0,SYN
PV0753,,,MR 10,Independent House,1357,1357,2,0-5 years,East,Yes,Yes,No,Medium,Excellent,Yes,2557.0,2959,2021,Dealer,22.77229,75.900916,,4753824.0,SYN
PV0754,,,Silicon City,Independent House,1309,1309,2,5-10 years,West,No,Yes,Yes,Medium,Average,Yes,2250.0,2675,2018,Dealer,22.74109,75.879675,,4175410.0,SYN
PV0755,,,Pipliyahana,Apartment,938,938,2,5-10 years,North-East,No,Yes,No,Low,Average,Yes,2527.0,2843,2015,Dealer,22.697815,75.917399,,2665383.0,SYN
